https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,n処理終了,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
申請者1,申請-電話番号1,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,業種,許可年月日,確認番号,許可期間開始日,許可期間終了日,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
営業者名,"営業者
電話番号",営業所名称,営業所所在地,,,"営業所
電話番号",業種,許可年月日,許可番号,許可の有効期限FROM,許可の有効期限TO,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
古川　恭世,,Ｓｈｉｎｙ　ｃａｆｅ,名古屋市中区栄五丁目１８番１１号　プリンセス姫ラグジュアリースイート　１F,名古屋市中区栄５丁目１８番１１号,プリンセス姫ラグジュアリースイート １F,052-212-9261,飲食店営業,2021/12/14,3中保管第1-1727号,2021/12/14,2027/12/20,,245,Ｓｈｉｎｙ　ｃａｆｅ,052,052-212-9261,,,,名古屋市中区栄５丁目１８番１１号,愛知県名古屋市中区栄５丁目１８番１１号,プリンセス姫ラグジュアリースイート １F,114859,23,23106,栄５,,,2021/12/14,2021/12/14,2027/12/20,,古川　恭世,,,,,,,,,3中保管第1-1727号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,Ｓｈｉｎｙｃａｆｅ052-212-926111485923106,6cf0c23f-f831-4687-b683-194e7f6d7515,,personal,574e54ba-cd33-4227-99e1-3ae28a29ad30,2021/12/14,Ｓｈｉｎｙ　ｃａｆｅ,Ｓｈｉｎｙｃａｆｅ,
谷川　竜一,,サーバントカフェ,名古屋市中区栄四丁目１７番２７号　エンパイアビル　２０３,名古屋市中区栄４丁目１７番２７号,エンパイアビル ２０３,,飲食店営業,2021/12/16,3中保管第1-1734号,2022/1/8,2028/1/20,,245,サーバントカフェ,052,,,,,名古屋市中区栄４丁目１７番２７号,愛知県名古屋市中区栄４丁目１７番２７号,エンパイアビル ２０３,114858,23,23106,栄４,,,2021/12/16,2022/01/08,2028/01/20,,谷川　竜一,,,,,,,,,3中保管第1-1734号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,サバントカフェ11485823106,6a5c9f7f-6ebd-4654-b565-186c7c2966f0,,personal,fed44d1e-3aca-4d74-8a5b-40dd2cdd0050,2021/12/16,サーバントカフェ,サバントカフェ,
株式会社　甲羅 代表取締役　鈴木　雅貴,0532-32-8880,赤豚屋（チョッテジヤ）住吉店,名古屋市中区栄三丁目１２番３号　１Ｆ・３Ｆ,名古屋市中区栄３丁目１２番３号,１Ｆ・３Ｆ,243-8887,飲食店営業,2021/12/15,3中保管第1-1631号,2021/12/21,2027/12/20,,245,赤豚屋（チョッテジヤ）住吉店,052,052-243-8887,,,,名古屋市中区栄３丁目１２番３号,愛知県名古屋市中区栄３丁目１２番３号,１Ｆ・３Ｆ,114857,23,23106,栄３,,,2021/12/15,2021/12/21,2027/12/20,株式会社　甲羅 ,代表取締役　鈴木　雅貴,0532-32-8880,,,,,,,,3中保管第1-1631号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,赤豚屋チョッテジヤ住吉店052-243-888711485723106,4661a583-5b31-4b53-8b72-123a3ffd2168,株式会社甲羅　,397411cf-2102-4eac-ba3f-575e4bb33b92,5b2a4ac8-26a6-4926-ba70-89112c9a6e13,2021/12/15,赤豚屋（チョッテジヤ）住吉店,赤豚屋チョッテジヤ住吉店,株式会社甲羅　
谷口　陽子,,ＰＩＲＯＭＯ,名古屋市中区栄四丁目１１番６号　ＯＭビル ３Ｆ,名古屋市中区栄４丁目１１番６号,ＯＭビル ３Ｆ,242-3905,飲食店営業,2021/12/15,3中保管第1-1726号,2021/12/21,2027/12/20,,245,ＰＩＲＯＭＯ,052,052-242-3905,,,,名古屋市中区栄４丁目１１番６号,愛知県名古屋市中区栄４丁目１１番６号,ＯＭビル ３Ｆ,114858,23,23106,栄４,,,2021/12/15,2021/12/21,2027/12/20,,谷口　陽子,,,,,,,,,3中保管第1-1726号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＰＩＲＯＭＯ052-242-390511485823106,91bd69c0-521c-4351-a347-4380a5a75b82,,personal,2b87b501-886f-4dee-9b6d-95969415ef7e,2021/12/15,ＰＩＲＯＭＯ,ＰＩＲＯＭＯ,
横渡　典明,,めんばーず燐,名古屋市中区錦三丁目１９番５号　ピボットスクエア６Ｄ号室,名古屋市中区錦３丁目１９番５号 ,ピボットスクエア６Ｄ号室,052-228-7203,飲食店営業,2021/12/16,3中保管第1-1709号,2021/12/17,2027/12/20,,245,めんばーず燐,052,052-228-7203,,,,名古屋市中区錦３丁目１９番５号 ,愛知県名古屋市中区錦３丁目１９番５号,ピボットスクエア６Ｄ号室,114880,23,23106,錦３,,,2021/12/16,2021/12/17,2027/12/20,,横渡　典明,,,,,,,,,3中保管第1-1709号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,めんばず燐052-228-720311488023106,23acda19-49d1-4631-8a49-c6bb85ded050,,personal,4f1387c1-6f5c-462e-aa13-22dc821fbfcb,2021/12/16,めんばーず燐,めんばず燐,
株式会社Ｍｏｎｋｅｙ　Ｔｒｅｅ 代表取締役　細川　恵次郎,052-955-8388,Ｂａｒ　８,名古屋市中区錦三丁目１８番１２号　Ｍｉｎｅｘ８８ビル　４階　４Ｄ号室,名古屋市中区錦３丁目１８番１２号 ,Ｍｉｎｅｘ８８ビル ４階 ４Ｄ号室,,飲食店営業,2021/12/16,3中保管第1-1660号,2021/12/16,2027/12/20,,245,Ｂａｒ　８,052,,,,,名古屋市中区錦３丁目１８番１２号 ,愛知県名古屋市中区錦３丁目１８番１２号,Ｍｉｎｅｘ８８ビル ４階 ４Ｄ号室,114880,23,23106,錦３,,,2021/12/16,2021/12/16,2027/12/20,株式会社Ｍｏｎｋｅｙ　Ｔｒｅｅ ,代表取締役　細川　恵次郎,052-955-8388,,,,,,,,3中保管第1-1660号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,Ｂａｒ８11488023106,f132675b-e2a4-4655-9f88-e6d0cce1eeb4,株式会社Ｍｏｎｋｅｙ　Ｔｒｅｅ　,0694b1c1-d59b-4022-9573-80b0fa3c6032,05b9d547-2e06-4cab-9c40-7e2fcd79ebc6,2021/12/16,Ｂａｒ　８,Ｂａｒ８,株式会社Ｍｏｎｋｅｙ　Ｔｒｅｅ　
合同会社　ＭＡＳＥＳ 代表社員　河合　康宏,,Ｍｏｌ：Ｔａｌ,名古屋市中区栄三丁目９番１０号　三星ビル　４Ｆ,名古屋市中区栄３丁目９番１０号,三星ビル ４Ｆ,,飲食店営業,2021/12/17,3中保管第1-1778号,2021/12/20,2027/12/20,,245,Ｍｏｌ：Ｔａｌ,052,,,,,名古屋市中区栄３丁目９番１０号,愛知県名古屋市中区栄３丁目９番１０号,三星ビル ４Ｆ,114857,23,23106,栄３,,,2021/12/17,2021/12/20,2027/12/20,合同会社　ＭＡＳＥＳ ,代表社員　河合　康宏,,,,,,,,,3中保管第1-1778号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＭｏｌＴａｌ11485723106,958ae475-892e-4cb2-a1c6-cc310a758621,合同会社ＭＡＳＥＳ　,343ebf96-c97e-4fd4-8dca-9dbd1788d0e2,0e46bfae-792d-4b28-926c-014d7c82ec60,2021/12/17,Ｍｏｌ：Ｔａｌ,ＭｏｌＴａｌ,合同会社ＭＡＳＥＳ　
山口　孝,,Ｅｐｉｃ　ｃｏｆｆｅｅ,名古屋市中区丸の内二丁目１３番１２号　津田ビル１階,名古屋市中区丸の内２丁目１３番１２号, 津田ビル１階,684-5028,飲食店営業,2021/12/16,3中保管第1-1756号,2022/1/21,2028/1/20,,245,Ｅｐｉｃ　ｃｏｆｆｅｅ,052,052-684-5028,,,,名古屋市中区丸の内２丁目１３番１２号,愛知県名古屋市中区丸ノ内２丁目１３番１２号, 津田ビル１階,114902,23,23106,丸の内２,,,2021/12/16,2022/01/21,2028/01/20,,山口　孝,,,,,,,,,3中保管第1-1756号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,Ｅｐｉｃｃｏｆｆｅｅ052-684-502811490223106,73bc8da7-6ee6-4f1e-9a19-87250c81543a,,personal,6ee0ebbd-af6f-4280-85e6-62fc316d13bc,2021/12/16,Ｅｐｉｃ　ｃｏｆｆｅｅ,Ｅｐｉｃｃｏｆｆｅｅ,
渡邉　慎也,,Ｆｌａｉｒ　Ｘ　バル　Ｌｅｖｅｌ　４,名古屋市中区新栄一丁目６番６号　直進舎ビル　２Ｆ,名古屋市中区新栄１丁目６番６号,直進舎ビル ２Ｆ,,飲食店営業,2021/12/14,3中保管第1-1696号,2021/12/21,2027/12/20,,245,Ｆｌａｉｒ　Ｘ　バル　Ｌｅｖｅｌ　４,052,,,,,名古屋市中区新栄１丁目６番６号,愛知県名古屋市中区新栄１丁目６番６号,直進舎ビル ２Ｆ,114865,23,23106,新栄１,,,2021/12/14,2021/12/21,2027/12/20,,渡邉　慎也,,,,,,,,,3中保管第1-1696号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＦｌａｉｒＸバルＬｅｖｅｌ４11486523106,16ccaf6f-f773-4eb2-9d5c-983ae2cc6651,,personal,66bafcf8-0b98-4247-8449-3096362de20c,2021/12/14,Ｆｌａｉｒ　Ｘ　バル　Ｌｅｖｅｌ　４,ＦｌａｉｒＸバルＬｅｖｅｌ４,
安齋　亘,,Ｐｉｘｉｅ,名古屋市中区錦三丁目２０番１３号　第２一二三ビル　２階　２C号室,名古屋市中区錦３丁目２０番１３号,第２一二三ビル ２階 ２C号室,,飲食店営業,2021/12/17,3中保管第1-1766号,2021/12/17,2027/12/20,,245,Ｐｉｘｉｅ,052,,,,,名古屋市中区錦３丁目２０番１３号,愛知県名古屋市中区錦３丁目２０番１３号,第２一二三ビル ２階 ２C号室,114880,23,23106,錦３,,,2021/12/17,2021/12/17,2027/12/20,,安齋　亘,,,,,,,,,3中保管第1-1766号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,Ｐｉｘｉｅ11488023106,7f7b3da5-1507-4005-ba9d-9a4f3a898cb2,,personal,c1900d67-74bf-4baf-a0da-d4bbfcba009d,2021/12/17,Ｐｉｘｉｅ,Ｐｉｘｉｅ,
小枝　豊,,Ｓａｌｏｎｅ　ＫＯＥＤＡ,名古屋市中区錦三丁目２０番１０号　スター錦ビル３Ｆ,名古屋市中区錦３丁目２０番１０号, スター錦ビル３Ｆ,,飲食店営業,2021/12/16,3中保管第1-1765号,2022/1/21,2028/1/20,,245,Ｓａｌｏｎｅ　ＫＯＥＤＡ,052,,,,,名古屋市中区錦３丁目２０番１０号,愛知県名古屋市中区錦３丁目２０番１０号, スター錦ビル３Ｆ,114880,23,23106,錦３,,,2021/12/16,2022/01/21,2028/01/20,,小枝　豊,,,,,,,,,3中保管第1-1765号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＳａｌｏｎｅＫＯＥＤＡ11488023106,29014e76-46f0-4ccd-8deb-21366c724168,,personal,044c8817-c3d3-452f-a81b-05eca8810140,2021/12/16,Ｓａｌｏｎｅ　ＫＯＥＤＡ,ＳａｌｏｎｅＫＯＥＤＡ,
株式会社　リボル 代表取締役　李　沈君,,源次郎,名古屋市中区金山四丁目６番２２号　金山コスモビル　４階,名古屋市中区金山４丁目６番２２号,金山コスモビル ４階,,飲食店営業,2021/12/23,3中保管第1-1742号,2021/12/28,2028/1/20,,245,源次郎,052,,,,,名古屋市中区金山４丁目６番２２号,愛知県名古屋市中区金山４丁目６番２２号,金山コスモビル ４階,114850,23,23106,金山４,,,2021/12/23,2021/12/28,2028/01/20,株式会社　リボル ,代表取締役　李　沈君,,,,,,,,,3中保管第1-1742号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,源次郎11485023106,a2459bbe-f8ed-4b52-9c65-38e5ec562263,株式会社リボル　,87c9f4c1-fd2f-48e6-b2b0-853c47080739,c275163a-c8fb-495f-8db0-db3d18ac8bb6,2021/12/23,源次郎,源次郎,株式会社リボル　
株式会社　リボル 代表取締役　李　沈君,,能味,名古屋市中区金山四丁目６番２２号　金山コスモビル　６階,名古屋市中区金山４丁目６番２２号,金山コスモビル ６階,,飲食店営業,2021/12/20,3中保管第1-1743号,2021/12/28,2028/1/20,,245,能味,052,,,,,名古屋市中区金山４丁目６番２２号,愛知県名古屋市中区金山４丁目６番２２号,金山コスモビル ６階,114850,23,23106,金山４,,,2021/12/20,2021/12/28,2028/01/20,株式会社　リボル ,代表取締役　李　沈君,,,,,,,,,3中保管第1-1743号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,能味11485023106,ce965dd8-9fcd-4824-a3e0-877f26ae96c6,株式会社リボル　,87c9f4c1-fd2f-48e6-b2b0-853c47080739,42e897fd-ea36-4b7b-abce-45defeaf2068,2021/12/20,能味,能味,株式会社リボル　
奥山　芳枝,,初鳥　三代目,名古屋市中区大須三丁目７番２３号　,名古屋市中区大須３丁目７番２３号, ,052-241-2442,飲食店営業,2021/12/21,3中保管第1-1781号,2022/1/1,2028/1/20,,245,初鳥　三代目,052,052-241-2442,,,,名古屋市中区大須３丁目７番２３号,愛知県名古屋市中区大須３丁目７番２３号, ,114845,23,23106,大須３,,,2021/12/21,2022/01/01,2028/01/20,,奥山　芳枝,,,,,,,,,3中保管第1-1781号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,初鳥三代目052-241-244211484523106,2c3fc347-e75b-437c-9f39-dd001656beb6,,personal,0fd4e452-3024-4ead-94fd-f11e4ab8b91e,2021/12/21,初鳥　三代目,初鳥三代目,
株式会社　エルユナ 代表取締役　都甲　瞭弥,,魚とつくね　とこちゃん,名古屋市中区栄三丁目２番２７号　うを与ビル地下１階西,名古屋市中区栄３丁目２番２７号, うを与ビル地下１階西,,飲食店営業,2021/12/17,3中保管第1-1685号,2021/12/17,2027/12/20,,245,魚とつくね　とこちゃん,052,,,,,名古屋市中区栄３丁目２番２７号,愛知県名古屋市中区栄３丁目２番２７号, うを与ビル地下１階西,114857,23,23106,栄３,,,2021/12/17,2021/12/17,2027/12/20,株式会社　エルユナ ,代表取締役　都甲　瞭弥,,,,,,,,,3中保管第1-1685号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,魚とつくねとこちゃん11485723106,2c030d3c-ca43-4ff9-9419-2f83df56fe91,株式会社エルユナ　,107f9456-f58a-4e63-8a9b-4afc718ecaf3,38b3e9f1-73e9-4ba9-84db-cf0fc4c94016,2021/12/17,魚とつくね　とこちゃん,魚とつくねとこちゃん,株式会社エルユナ　
西尾　宣之,,ＥＫ　ＨＯＵＳＥ,名古屋市中区錦三丁目２１番１４号　アスタービル　４階　４０２号室,名古屋市中区錦３丁目２１番１４号 ,アスタービル ４階 ４０２号室,,飲食店営業,2021/12/17,3中保管第1-1730号,2021/12/17,2027/12/20,,245,ＥＫ　ＨＯＵＳＥ,052,,,,,名古屋市中区錦３丁目２１番１４号 ,愛知県名古屋市中区錦３丁目２１番１４号,アスタービル ４階 ４０２号室,114880,23,23106,錦３,,,2021/12/17,2021/12/17,2027/12/20,,西尾　宣之,,,,,,,,,3中保管第1-1730号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＥＫＨＯＵＳＥ11488023106,d0e73b8b-1dd7-433b-ad71-f8f303f50179,,personal,01df7150-c6a2-4e20-9633-d5f4402f3d50,2021/12/17,ＥＫ　ＨＯＵＳＥ,ＥＫＨＯＵＳＥ,
株式会社　ｅＮ 代表取締役　安藤　和輝,052-211-7669,ＥＩＧＨＴ,名古屋市中区栄三丁目１０番６号　ルネッサンスビル　地下１階Ａ号室,名古屋市中区栄３丁目１０番６号,ルネッサンスビル 地下１階Ａ号室,052-211-7669,飲食店営業,2021/12/17,3中保管第1-1729号,2021/12/17,2027/12/20,,245,ＥＩＧＨＴ,052,052-211-7669,,,,名古屋市中区栄３丁目１０番６号,愛知県名古屋市中区栄３丁目１０番６号,ルネッサンスビル 地下１階Ａ号室,114857,23,23106,栄３,,,2021/12/17,2021/12/17,2027/12/20,株式会社　ｅＮ ,代表取締役　安藤　和輝,052-211-7669,,,,,,,,3中保管第1-1729号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＥＩＧＨＴ052-211-766911485723106,be6e2418-54ad-4ab8-8d4a-fcd5e6ec34ef,株式会社ｅＮ　,3f70412a-d21e-4dee-b4ad-864adbc090fe,3db6ea99-5470-461d-beab-e049a51a8822,2021/12/17,ＥＩＧＨＴ,ＥＩＧＨＴ,株式会社ｅＮ　
ＮＵＥＫＣＨＯＰ　ＷＩＲＡＴ,,ＢＡＲ　ＴＡＷＡＮＤＡＮＧ,名古屋市中区栄五丁目７番４号　グランディール栄１０１,名古屋市中区栄５丁目７番４号, グランディール栄１０１,,飲食店営業,2021/12/17,3中保管第1-1725号,2021/12/17,2027/12/20,,245,ＢＡＲ　ＴＡＷＡＮＤＡＮＧ,052,,,,,名古屋市中区栄５丁目７番４号,愛知県名古屋市中区栄５丁目７番４号, グランディール栄１０１,114859,23,23106,栄５,,,2021/12/17,2021/12/17,2027/12/20,,ＮＵＥＫＣＨＯＰ　ＷＩＲＡＴ,,,,,,,,,3中保管第1-1725号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＢＡＲＴＡＷＡＮＤＡＮＧ11485923106,746ad4f4-ce14-47df-93c5-f6f80f7bea52,,personal,4d8303e8-e166-4409-be60-015108c5c0f0,2021/12/17,ＢＡＲ　ＴＡＷＡＮＤＡＮＧ,ＢＡＲＴＡＷＡＮＤＡＮＧ,
株式会社　ラパン・シャンテ 代表取締役　堀　貴子,,ＢＡＲ　ｒｏｏｍ　Ｔｓｕｋｉ　ＵＳＡＧＩ（月うさぎ）,名古屋市中区栄四丁目１２番１号　栄グリーンビル３階,名古屋市中区栄４丁目１２番１号, 栄グリーンビル３階,242-0844,飲食店営業,2021/12/17,3中保管第1-1710号,2021/12/21,2027/12/20,,245,ＢＡＲ　ｒｏｏｍ　Ｔｓｕｋｉ　ＵＳＡＧＩ（月うさぎ）,052,052-242-0844,,,,名古屋市中区栄４丁目１２番１号,愛知県名古屋市中区栄４丁目１２番１号, 栄グリーンビル３階,114858,23,23106,栄４,,,2021/12/17,2021/12/21,2027/12/20,株式会社　ラパン・シャンテ ,代表取締役　堀　貴子,,,,,,,,,3中保管第1-1710号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ＢＡＲｒｏｏｍＴｓｕｋｉＵＳＡＧＩ月うさぎ052-242-084411485823106,71c2ac64-351c-46bf-9329-8fdd2073492d,株式会社ラパン・シャンテ　,905a3585-0ca5-4403-a566-f5b703f2c5f5,78d62210-9531-412d-a3ff-226f16c13a3d,2021/12/17,ＢＡＲ　ｒｏｏｍ　Ｔｓｕｋｉ　ＵＳＡＧＩ（月うさぎ）,ＢＡＲｒｏｏｍＴｓｕｋｉＵＳＡＧＩ月うさぎ,株式会社ラパン・シャンテ　
門松　真一,,ファミリーマート 栄瓦通,名古屋市中区栄五丁目３番１１号　アイエイビル １Ｆ,名古屋市中区栄５丁目３番１１号,アイエイビル １Ｆ,269-0381,飲食店営業,2021/12/20,3中保管第1-1745号,2022/1/21,2028/1/20,,245,ファミリーマート 栄瓦通,052,052-269-0381,,,,名古屋市中区栄５丁目３番１１号,愛知県名古屋市中区栄５丁目３番１１号,アイエイビル １Ｆ,114859,23,23106,栄５,,,2021/12/20,2022/01/21,2028/01/20,,門松　真一,,,,,,,,,3中保管第1-1745号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ファミリマト栄瓦通052-269-038111485923106,d36d0ba2-e537-4a96-a745-a2345abeeadf,,personal,1d83a4f3-3ea1-4901-bec2-532232476e2c,2021/12/20,ファミリーマート　栄瓦通,ファミリマト栄瓦通,
長家　京子,,メンバーズ　アール,名古屋市中区錦三丁目１８番６号　山清ビル　５階,名古屋市中区錦３丁目１８番６号,山清ビル ５階,971-3155,飲食店営業,2021/12/20,3中保管第1-1736号,2021/12/21,2027/12/20,,245,メンバーズ　アール,052,052-971-3155,,,,名古屋市中区錦３丁目１８番６号,愛知県名古屋市中区錦３丁目１８番６号,山清ビル ５階,114880,23,23106,錦３,,,2021/12/20,2021/12/21,2027/12/20,,長家　京子,,,,,,,,,3中保管第1-1736号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,メンバズアル052-971-315511488023106,8d34d0ed-2675-4818-93d7-e98345290455,,personal,d51227fa-3319-4aed-bc54-a3507d6e9ff7,2021/12/20,メンバーズ　アール,メンバズアル,
有限会社コンシェルジュ 代表取締役 権田　清,0594-27-6766,ファミリーマート キング観光若宮大通店,名古屋市中区栄五丁目２６番１２号　,名古屋市中区栄５丁目２６番１２号, ,269-9800,飲食店営業,2021/12/20,3中保管第1-1755号,2022/1/21,2028/1/20,,245,ファミリーマート キング観光若宮大通店,052,052-269-9800,,,,名古屋市中区栄５丁目２６番１２号,愛知県名古屋市中区栄５丁目２６番１２号, ,114859,23,23106,栄５,,,2021/12/20,2022/01/21,2028/01/20,有限会社コンシェルジュ ,代表取締役 権田　清,0594-27-6766,,,,,,,,3中保管第1-1755号,,飲食店営業,,,,245_愛知県_名古屋市保健所_食品衛生(許可)_2021年11月-2021年12月_末日_新規,M,76,,,ファミリマトキング観光若宮大通店052-269-980011485923106,bc899518-e4f9-4d43-bd34-87c29d2e0aae,有限会社コンシェルジュ　,bdec0289-61e4-4fe5-b15c-f5a8280b1c44,543bbeae-3ce8-414b-85aa-8f6e7be42e50,2021/12/20,ファミリーマート　キング観光若宮大通店,ファミリマトキング観光若宮大通店,有限会社コンシェルジュ　
