https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,,,施設-電話番号1,申請者1,,確認番号,,,,,,,,,申請年月日,申請者4,申請者2,申請者3,申請-住所1,申請-マンション名,申請-電話番号1,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,2100301084,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫９６４５７,,その他の食料・飲料販売業,,東京都渋谷区千駄ヶ谷5-14-9,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1084号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫９６４５７,03,050-1742-6451,,,,東京都渋谷区千駄ヶ谷5-14-9,東京都渋谷区千駄が谷５－１４－９,,74512,13,13113,千駄が谷５,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1084号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫９６４５７050-1742-64517451213113,ce8526d7-ee70-46b7-946d-e56d64c2acec,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,aadd61b0-12e2-47e6-ae06-08d2661d11e1,2021/10/15,オフィスグリコ冷凍冷蔵庫９６４５７,オフィスグリコ冷凍冷蔵庫９６４５７,グリコチャネルクリエイト株式会社
131130,2100301066,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫１５５６６０,,その他の食料・飲料販売業,,東京都渋谷区千駄ヶ谷5-15-6,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1066号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫１５５６６０,03,050-1742-6451,,,,東京都渋谷区千駄ヶ谷5-15-6,東京都渋谷区千駄が谷５－１５－６,,74512,13,13113,千駄が谷５,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1066号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫１５５６６０050-1742-64517451213113,488b44cd-3070-49d7-8359-7c2d8aec5275,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,bd846986-c772-4f8c-bcfc-d26841cf972c,2021/10/15,オフィスグリコ冷凍冷蔵庫１５５６６０,オフィスグリコ冷凍冷蔵庫１５５６６０,グリコチャネルクリエイト株式会社
131130,2100301074,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫９６４４０,,その他の食料・飲料販売業,,東京都渋谷区千駄ヶ谷5-18-20,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1074号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫９６４４０,03,050-1742-6451,,,,東京都渋谷区千駄ヶ谷5-18-20,東京都渋谷区千駄が谷５－１８－２０,,74512,13,13113,千駄が谷５,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1074号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫９６４４０050-1742-64517451213113,4cb994b5-f78a-42ff-a754-7a2e326fb458,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,d14a5ea1-754b-4ed0-a77b-b88253abcae3,2021/10/15,オフィスグリコ冷凍冷蔵庫９６４４０,オフィスグリコ冷凍冷蔵庫９６４４０,グリコチャネルクリエイト株式会社
131130,2100301080,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫９６４４９,,その他の食料・飲料販売業,,東京都渋谷区千駄ヶ谷5-20-15,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1080号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫９６４４９,03,050-1742-6451,,,,東京都渋谷区千駄ヶ谷5-20-15,東京都渋谷区千駄が谷５－２０－１５,,74512,13,13113,千駄が谷５,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1080号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫９６４４９050-1742-64517451213113,426746b2-bb30-471c-9cf7-6ce1b3e0700f,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,767bc05d-b0b5-4d28-a612-87e1d958963d,2021/10/15,オフィスグリコ冷凍冷蔵庫９６４４９,オフィスグリコ冷凍冷蔵庫９６４４９,グリコチャネルクリエイト株式会社
131130,2100301065,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫９６４５３,,その他の食料・飲料販売業,,東京都渋谷区千駄ヶ谷5-23-15,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1065号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫９６４５３,03,050-1742-6451,,,,東京都渋谷区千駄ヶ谷5-23-15,東京都渋谷区千駄が谷５－２３－１５,,74512,13,13113,千駄が谷５,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1065号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫９６４５３050-1742-64517451213113,53ae5f7a-b5aa-4c66-9787-9634f6b2fa6f,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,5fa7553b-ace5-4339-9c89-ffcb5660fa13,2021/10/15,オフィスグリコ冷凍冷蔵庫９６４５３,オフィスグリコ冷凍冷蔵庫９６４５３,グリコチャネルクリエイト株式会社
131130,2100301085,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫６５８８４,,その他の食料・飲料販売業,,東京都渋谷区代官山町1-6,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1085号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫６５８８４,03,050-1742-6451,,,,東京都渋谷区代官山町1-6,東京都渋谷区代官山町１－６,,74514,13,13113,代官山町,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1085号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫６５８８４050-1742-64517451413113,3a1a1edf-0824-474d-9a21-28ff130d2253,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,146f80b2-758f-4694-9c42-40011e913786,2021/10/15,オフィスグリコ冷凍冷蔵庫６５８８４,オフィスグリコ冷凍冷蔵庫６５８８４,グリコチャネルクリエイト株式会社
131130,2100301137,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫８５８９９,,その他の食料・飲料販売業,,東京都渋谷区富ヶ谷1-28-1,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1137号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫８５８９９,03,050-1742-6451,,,,東京都渋谷区富ヶ谷1-28-1,東京都渋谷区富が谷１－２８－１,,74515,13,13113,富が谷１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1137号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫８５８９９050-1742-64517451513113,7da96493-5572-49f3-b6a8-e6700816f302,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,2772b906-2322-4a14-8ddb-ecf0ccea2e17,2021/10/15,オフィスグリコ冷凍冷蔵庫８５８９９,オフィスグリコ冷凍冷蔵庫８５８９９,グリコチャネルクリエイト株式会社
131130,2100301138,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫１４９８２１,,その他の食料・飲料販売業,,東京都渋谷区富ヶ谷2-41-12,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1138号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫１４９８２１,03,050-1742-6451,,,,東京都渋谷区富ヶ谷2-41-12,東京都渋谷区富が谷２－４１－１２,,74516,13,13113,富が谷２,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1138号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫１４９８２１050-1742-64517451613113,825308f6-1c5d-4858-b35e-cdb4aff98fcf,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,6b9098f6-4aff-4a19-9619-88610c733a4e,2021/10/15,オフィスグリコ冷凍冷蔵庫１４９８２１,オフィスグリコ冷凍冷蔵庫１４９８２１,グリコチャネルクリエイト株式会社
131130,2100301116,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫１５７２５７,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-2-3,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1116号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫１５７２５７,03,050-1742-6451,,,,東京都渋谷区道玄坂1-2-3,東京都渋谷区道玄坂１－２－３,,74517,13,13113,道玄坂１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1116号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫１５７２５７050-1742-64517451713113,ab703e75-7867-4309-a5b5-f2364925592d,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,8cf1875b-c415-455f-9dc0-04c6471cab63,2021/10/15,オフィスグリコ冷凍冷蔵庫１５７２５７,オフィスグリコ冷凍冷蔵庫１５７２５７,グリコチャネルクリエイト株式会社
131130,2100301113,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫３０４７,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-3-2,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1113号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫３０４７,03,050-1742-6451,,,,東京都渋谷区道玄坂1-3-2,東京都渋谷区道玄坂１－３－２,,74517,13,13113,道玄坂１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1113号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫３０４７050-1742-64517451713113,c947355b-bd03-4d9c-954b-5258ce714d1b,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,adc4716e-a96b-4079-bcef-dc850ee85e51,2021/10/15,オフィスグリコ冷凍冷蔵庫３０４７,オフィスグリコ冷凍冷蔵庫３０４７,グリコチャネルクリエイト株式会社
131130,2100301114,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫３８１１２,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-9-5,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1114号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫３８１１２,03,050-1742-6451,,,,東京都渋谷区道玄坂1-9-5,東京都渋谷区道玄坂１－９－５,,74517,13,13113,道玄坂１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1114号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫３８１１２050-1742-64517451713113,cdc2b64b-b4db-4762-a04a-084eb649b3f4,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,28852f2e-8840-43d7-a15f-2a7cc324f142,2021/10/15,オフィスグリコ冷凍冷蔵庫３８１１２,オフィスグリコ冷凍冷蔵庫３８１１２,グリコチャネルクリエイト株式会社
131130,2100301106,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫３８１１３,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-10-7,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1106号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫３８１１３,03,050-1742-6451,,,,東京都渋谷区道玄坂1-10-7,東京都渋谷区道玄坂１－１０－７,,74517,13,13113,道玄坂１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1106号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫３８１１３050-1742-64517451713113,9392b4ef-3614-46f3-8979-9a884e0436c6,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,1e901cba-c2e6-4d3d-befc-403e37137e9f,2021/10/15,オフィスグリコ冷凍冷蔵庫３８１１３,オフィスグリコ冷凍冷蔵庫３８１１３,グリコチャネルクリエイト株式会社
131130,2100301104,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫６４００１,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-12-1,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1104号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫６４００１,03,050-1742-6451,,,,東京都渋谷区道玄坂1-12-1,東京都渋谷区道玄坂１－１２－１,,74517,13,13113,道玄坂１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1104号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫６４００１050-1742-64517451713113,a8c96c4a-ea0e-479f-8f55-187de0aa6d52,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,8466759c-4fb2-4783-aa23-c14c5602dea0,2021/10/15,オフィスグリコ冷凍冷蔵庫６４００１,オフィスグリコ冷凍冷蔵庫６４００１,グリコチャネルクリエイト株式会社
131130,2100301117,東京都,渋谷区,オフィスグリコ冷凍冷蔵庫１５２６１７,,その他の食料・飲料販売業,,東京都渋谷区道玄坂1-12-2,,,,050-1742-6451,グリコチャネルクリエイト株式会社,,3渋保生食届第1117号,,,,,,,,,2021/10/15,,,西村浩一,大阪府大阪市西淀川区歌島４丁目６－５,,050-1742-6451,,,192,オフィスグリコ冷凍冷蔵庫１５２６１７,03,050-1742-6451,,,,東京都渋谷区道玄坂1-12-2,東京都渋谷区道玄坂１－１２－２,,74517,13,13113,道玄坂１,2021/10/15,,,,,グリコチャネルクリエイト株式会社,  西村浩一,050-1742-6451,大阪府大阪市西淀川区歌島４丁目６－５,大阪府大阪市西淀川区歌島４丁目６－５,,154669,大阪府,大阪市西淀川区,歌島４,3渋保生食届第1117号,,その他の食料品製造・加工業,(包装),,,192_東京都_渋谷区保健所_食品衛生(届出)_2021年12月まで全件_末日,E,9,99,,オフィスグリコ冷凍冷蔵庫１５２６１７050-1742-64517451713113,bba05599-4fd2-4d81-88b5-72c4a20cce1d,グリコチャネルクリエイト株式会社154669,db1fe5a6-41df-4de5-8e90-c9fc0822a557,1dbb88c6-74a2-4672-94fc-5066a15613eb,2021/10/15,オフィスグリコ冷凍冷蔵庫１５２６１７,オフィスグリコ冷凍冷蔵庫１５２６１７,グリコチャネルクリエイト株式会社
