https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者1,法人番号,申請-住所1,申請-マンション名,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,,,その他,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自治体コード,行番号,都道府県名,市区町村名,営業施設名称、屋号又は商号,営業施設名称、屋号又は商号（フリガナ）,営業の種類,業態,営業施設所在地,営業施設方書,緯度,経度,営業施設電話番号,法人名,法人番号,法人住所,,許可番号,初回許可年月日,許可年月日,許可開始日,許可満了日,廃業年月日,申請区分,許可条件,,備考,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
27207,fBiz00001761140000000002,大阪府,高槻市,大阪王将,オオサカオウショウ,① 飲食店営業,中華料理店,大阪府高槻市富田町１丁目１７－１５,,34.835546,135.593011,072-695-0023,坂本武司,,,,6847,2021/12/10,2021/12/10,2021/12/10,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,大阪王将,072,072-695-0023,,,,大阪府高槻市富田町１丁目１７－１５,大阪府高槻市富田町１丁目１７－１５,,158184,27,27207,富田町１,,2021/12/10,2021/12/10,2021/12/10,2027/12/28,,坂本武司,,,,,,,,,6847,,飲食店営業, 中華料理店,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,大阪王将072-695-002315818427207,06d23221-4ed8-42b9-a519-3d31f2f8d420,,personal,edfd0261-b025-4bcf-af80-2fea9b59b330,2021/12/10,大阪王将,大阪王将,
27207,fBiz00001769140000000002,大阪府,高槻市,納豆屋,ナットウヤ,⑰ 農産保存食料品製造・加工業,,,,,,,浅海まち子,,大阪府高槻市川西町２丁目７－１０,,,,,,,,届出,,届出 ,,,288,納豆屋,,,,,,,大阪府,,,27,,,,,,,,,浅海まち子,,,,,,,,,,,農産保存食料品製造・加工業,,届出 ,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,E,9,93,,納豆屋,c293e670-65d2-45b2-bfed-823b20d549c3,,personal,c4950955-6bc9-421b-814c-c95609de0c1f,2021/12/01,納豆屋,納豆屋,
27207,fBiz00001771280000000001,大阪府,高槻市,株式会社　富喜屋,カブシキガイシャフキヤ,㉕ そうざい製造業,,大阪府高槻市西町３－３,,34.824357,135.594124,072-693-7356,株式会社富喜屋,6120901011854,大阪府高槻市西町３番１号,,6848,2021/12/13,2021/12/13,2021/12/13,2027/12/28,,許可,,許可 ,,,288,株式会社　富喜屋,072,072-693-7356,,,,大阪府高槻市西町３－３,大阪府高槻市西町３－３,,158224,27,27207,西町,,2021/12/13,2021/12/13,2021/12/13,2027/12/28,株式会社富喜屋,,,大阪府高槻市西町３番１号,大阪府高槻市西町３番１号,,158224,大阪府,高槻市,西町,6848,,そうざい製造業,,許可 ,6120901011854,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,株式会社富喜屋072-693-735615822427207,65b6fd20-feaa-4af6-ac39-7c21189e9f28,株式会社富喜屋158224,29806e37-67f9-4286-afa0-87bea60ae8c5,00d1060e-41b3-44fa-bea0-492b49879aa3,2021/12/13,株式会社富喜屋,株式会社富喜屋,株式会社富喜屋
27207,fBiz00001774190000000001,大阪府,高槻市,ニコニコ園,ニコニコエン,㉖ 集団給食施設,,大阪府高槻市浦堂本町５７－４,,34.868511,135.603663,072-698-2525,株式会社ニコニコグループ,2120901036186,大阪府高槻市浦堂本町６０－１５,,,,,,,,届出,,届出 ,,,288,ニコニコ園,072,072-698-2525,,,,大阪府高槻市浦堂本町５７－４,大阪府高槻市浦堂本町５７－４,,158013,27,27207,浦堂本町,,,,,,株式会社ニコニコグループ,,,大阪府高槻市浦堂本町６０－１５,大阪府高槻市浦堂本町６０－１５,,158013,大阪府,高槻市,浦堂本町,,,給食施設,,届出 ,2120901036186,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,ニコニコ園072-698-252515801327207,4e556ef5-7f0e-4ecc-a370-b70a1686ba31,株式会社ニコニコグループ158013,667d4898-7a26-44ce-806b-3ae5b18bf138,6d49e100-4c45-4521-88b1-5d8442f56f62,2021/12/01,ニコニコ園,ニコニコ園,株式会社ニコニコグループ
27207,fBiz00001774190000000002,大阪府,高槻市,スズラン保育園,スズランホイクエン,㉖ 集団給食施設,,大阪府高槻市浦堂本町１８－３,,34.868155,135.605194,072-680-1770,株式会社ニコニコグループ,2120901036186,大阪府高槻市浦堂本町６０－１５,,,,,,,,届出,,届出 ,,,288,スズラン保育園,072,072-680-1770,,,,大阪府高槻市浦堂本町１８－３,大阪府高槻市浦堂本町１８－３,,158013,27,27207,浦堂本町,,,,,,株式会社ニコニコグループ,,,大阪府高槻市浦堂本町６０－１５,大阪府高槻市浦堂本町６０－１５,,158013,大阪府,高槻市,浦堂本町,,,給食施設,,届出 ,2120901036186,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,スズラン保育園072-680-177015801327207,cd60496f-d420-47ad-87ee-6fd620a7caae,株式会社ニコニコグループ158013,667d4898-7a26-44ce-806b-3ae5b18bf138,dbd2249d-7e7c-4cfb-8bb4-651f7b0e48c1,2021/12/01,スズラン保育園,スズラン保育園,株式会社ニコニコグループ
27207,fBiz00001774190000000003,大阪府,高槻市,ナナイロ保育園,ナナイロホイクエン,㉖ 集団給食施設,,大阪府高槻市宮之川原４丁目１８－１,,34.864905,135.599248,072-687-2772,株式会社ニコニコグループ,2120901036186,大阪府高槻市浦堂本町６０－１５,,,,,,,,届出,,届出 ,,,288,ナナイロ保育園,072,072-687-2772,,,,大阪府高槻市宮之川原４丁目１８－１,大阪府高槻市宮ノ川原４丁目１８－１,,158336,27,27207,宮ノ川原４,,,,,,株式会社ニコニコグループ,,,大阪府高槻市浦堂本町６０－１５,大阪府高槻市浦堂本町６０－１５,,158013,大阪府,高槻市,浦堂本町,,,給食施設,,届出 ,2120901036186,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,77,,,ナナイロ保育園072-687-277215833627207,89841267-f6ba-4a22-a06c-1e4c7b994494,株式会社ニコニコグループ158013,667d4898-7a26-44ce-806b-3ae5b18bf138,2d06bcac-db6f-47e8-b447-2456df62bc8e,2021/12/01,ナナイロ保育園,ナナイロ保育園,株式会社ニコニコグループ
27207,fBiz00001774930000000001,大阪府,高槻市,キリンシティ　高槻,キリンシティタカツキ,① 飲食店営業,居酒屋,大阪府高槻市高槻町９－２４,スクエアビル２Ｆ,34.850681,135.61947,072-682-2592,有限会社スクエア,4120902010493,大阪府高槻市高槻町９－２１　,小山ビル２Ｆ,6849,2021/12/14,2021/12/14,2021/12/14,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,キリンシティ　高槻,072,072-682-2592,,,,大阪府高槻市高槻町９－２４,大阪府高槻市高槻町９－２４,スクエアビル２Ｆ,158142,27,27207,高槻町,,2021/12/14,2021/12/14,2021/12/14,2027/12/28,有限会社スクエア,,,大阪府高槻市高槻町９－２１　,大阪府高槻市高槻町９－２１,小山ビル２Ｆ,158142,大阪府,高槻市,高槻町,6849,,飲食店営業, 居酒屋,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,4120902010493,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,キリンシティ高槻072-682-259215814227207,3ad4b502-55d8-4f0d-b9d9-ebb55afe66cd,有限会社スクエア158142,5c694d49-ee54-4fc6-8bbd-8842f1a78fa5,8a6a9132-5573-443a-8762-7ca7dd9f4f17,2021/12/14,キリンシティ　高槻,キリンシティ高槻,有限会社スクエア
27207,fBiz00001775920000000001,大阪府,高槻市,,,① 飲食店営業,すし屋,,,,,,,,,,6850,2021/12/14,2021/12/14,2021/12/14,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を認める。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を認める。,,,288,,,,,,,,大阪府,,,27,,,,2021/12/14,2021/12/14,2021/12/14,2027/12/28,,,,,,,,,,,6850,,飲食店営業, すし屋,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を認める。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,,b5e39cb8-38d9-48aa-934f-dc7e23050119,,personal,d0f27959-8c91-4518-a87c-31662dab1274,2021/12/14,,,
27207,fBiz00001777250000000001,大阪府,高槻市,ビアードパパ　ＪＲ高槻駅店,ビアードパパジェーアールタカツキエキテン,⑪ 菓子製造業,,大阪府高槻市白梅町２８－６,ＪＲ高槻駅構内,34.853881,135.620198,072-686-2110,株式会社麦の穂,4120001071116,大阪府大阪市北区西天満三丁目１３番２０号,,6851,2021/12/14,2021/12/14,2021/12/14,2027/12/28,,許可,,許可 ,,,288,ビアードパパ　ＪＲ高槻駅店,072,072-686-2110,,,,大阪府高槻市白梅町２８－６,大阪府高槻市白梅町２８－６,ＪＲ高槻駅構内,158243,27,27207,白梅町,,2021/12/14,2021/12/14,2021/12/14,2027/12/28,株式会社麦の穂,,,大阪府大阪市北区西天満三丁目１３番２０号,大阪府大阪市北区西天満３丁目１３番２０号,,155891,大阪府,大阪市北区,西天満３,6851,,菓子製造業,,許可 ,4120001071116,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,ビアドパパＪＲ高槻駅店072-686-211015824327207,9ad011b1-af2e-4ad1-bb46-8d8baa10abee,株式会社麦の穂155891,e32843dd-04b8-422d-b2c0-d9d433a3b5ae,c48e36e9-5842-4ab1-8f82-1de416e7d3d4,2021/12/14,ビアードパパ　ＪＲ高槻駅店,ビアドパパＪＲ高槻駅店,株式会社麦の穂
27207,fBiz00001778550000000001,大阪府,高槻市,Ｌｏｔｕｓ　Ｒｅ：,ロータス　リ,① 飲食店営業,バー,大阪府高槻市寿町１丁目１８－１,,34.828764,135.599966,072-691-5549,小野久美子,,,,6240,2021/12/24,2021/12/24,2021/12/24,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,Ｌｏｔｕｓ　Ｒｅ：,072,072-691-5549,,,,大阪府高槻市寿町１丁目１８－１,大阪府高槻市寿町１丁目１８－１,,158091,27,27207,寿町１,,2021/12/24,2021/12/24,2021/12/24,2027/12/28,,小野久美子,,,,,,,,,6240,,飲食店営業, バー,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ＬｏｔｕｓＲｅ072-691-554915809127207,9bb47e2c-5d5c-4ad2-922b-ff626b3b9379,,personal,c6c30411-538c-4608-b3e1-7f28db2335f7,2021/12/24,Ｌｏｔｕｓ　Ｒｅ：,ＬｏｔｕｓＲｅ,
27207,fBiz00001779140000000001,大阪府,高槻市,セブンイレブン高槻庄所町店,セブンイレブンタカツキショウドコロチョウテン,① 飲食店営業,コンビニ,大阪府高槻市庄所町１０－１０,,34.838574,135.616486,072-662-0012,,,,,6852,2021/12/14,2021/12/14,2021/12/14,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,セブンイレブン高槻庄所町店,072,072-662-0012,,,,大阪府高槻市庄所町１０－１０,大阪府高槻市庄所町１０－１０,,158123,27,27207,庄所町,,2021/12/14,2021/12/14,2021/12/14,2027/12/28,,,,,,,,,,,6852,,飲食店営業, コンビニ,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,セブンイレブン高槻庄所町店072-662-001215812327207,c762e626-9ac5-41a3-bece-b7af38cfc026,,personal,48ffb6a2-c9ca-4582-a260-6e065227fe3e,2021/12/14,セブンイレブン高槻庄所町店,セブンイレブン高槻庄所町店,
27207,fBiz00001779430000000001,大阪府,高槻市,Ｆｏｒｅｓｔ,フォレスト,① 飲食店営業,軽食・喫茶,大阪府高槻市浦堂２丁目２１－３,,34.865942,135.601282,,,,,,6238,2021/12/17,2021/12/17,2021/12/17,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,Ｆｏｒｅｓｔ,072,,,,,大阪府高槻市浦堂２丁目２１－３,大阪府高槻市浦堂２丁目２１－３,,158011,27,27207,浦堂２,,2021/12/17,2021/12/17,2021/12/17,2027/12/28,,,,,,,,,,,6238,,飲食店営業, 軽食・喫茶,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,Ｆｏｒｅｓｔ15801127207,264bce1a-5536-451f-8778-8aecd8e985aa,,personal,37edf753-baca-4d0a-a13b-5fb8c51f78f2,2021/12/17,Ｆｏｒｅｓｔ,Ｆｏｒｅｓｔ,
27207,fBiz00001782190000000001,大阪府,高槻市,カラオケ　夢,カラオケ　ユメ,① 飲食店営業,カラオケ店,大阪府高槻市春日町１６－６－１０１,,34.837106,135.630234,,,,,,6239,2021/12/16,2021/12/16,2021/12/16,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,カラオケ　夢,072,,,,,大阪府高槻市春日町１６－６－１０１,大阪府高槻市春日町１６－６－１０１,,158037,27,27207,春日町,,2021/12/16,2021/12/16,2021/12/16,2027/12/28,,,,,,,,,,,6239,,飲食店営業, カラオケ店,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,カラオケ夢15803727207,fdcf8b17-1bee-4fec-9b56-fb0ff362d0e2,,personal,5b788f2e-ed25-4174-8ca1-36c2e4a60531,2021/12/16,カラオケ　夢,カラオケ夢,
27207,fBiz00001785330000000001,大阪府,高槻市,麻友,マユ,① 飲食店営業,スナック,大阪府高槻市城北町２丁目１４－９,Ｌｕｃａｒｍｏ　２Ｆ,34.848592,135.622612,072-675-7550,,,,,6853,2021/12/15,2021/12/15,2021/12/15,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,麻友,072,072-675-7550,,,,大阪府高槻市城北町２丁目１４－９,大阪府高槻市城北町２丁目１４－９,Ｌｕｃａｒｍｏ　２Ｆ,158134,27,27207,城北町２,,2021/12/15,2021/12/15,2021/12/15,2027/12/28,,,,,,,,,,,6853,,飲食店営業, スナック,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,麻友072-675-755015813427207,f4f4897e-c628-45c2-bf13-dfcb613415c4,,personal,e41b5884-c2c5-45b5-881a-b726c8adddb4,2021/12/15,麻友,麻友,
27207,fBiz00001786000000000001,大阪府,高槻市,ＳＵＮＤＡＹ’Ｓ　ＢＡＫＥ　５６９,サンデーズベイク　,① 飲食店営業,洋食店,大阪府高槻市八丁畷町１２－７,,34.854169,135.629114,072-691-0569,株式会社バルニバービオーガスト,4010501039879,兵庫県淡路市尾崎１７９８番地３,,6854,2021/12/15,2021/12/15,2021/12/15,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,ＳＵＮＤＡＹ’Ｓ　ＢＡＫＥ　５６９,072,072-691-0569,,,,大阪府高槻市八丁畷町１２－７,大阪府高槻市八丁畷町１２－７,,158254,27,27207,八丁畷町,,2021/12/15,2021/12/15,2021/12/15,2027/12/28,株式会社バルニバービオーガスト,,,兵庫県淡路市尾崎１７９８番地３,兵庫県淡路市尾崎１７９８番地３,,171004,兵庫県,淡路市,尾崎,6854,,飲食店営業, 洋食店,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,4010501039879,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,ＳＵＮＤＡＹＳＢＡＫＥ５６９072-691-056915825427207,424e6a88-344c-474f-8751-946783ec9d47,株式会社バルニバービオーガスト171004,22c81d31-0633-41e9-8a60-00d2e7e24293,d6e388f1-c7f6-4c11-bc5b-1b2c86caa15f,2021/12/15,ＳＵＮＤＡＹ＇Ｓ　ＢＡＫＥ　５６９,ＳＵＮＤＡＹＳＢＡＫＥ５６９,株式会社バルニバービオーガスト
27207,fBiz00001789160000000001,大阪府,高槻市,,,⑪ 菓子製造業,,,,,,,,,,,6855,2021/12/16,2021/12/16,2021/12/16,2027/12/28,,許可,,許可 ,,,288,,,,,,,,大阪府,,,27,,,,2021/12/16,2021/12/16,2021/12/16,2027/12/28,,,,,,,,,,,6855,,菓子製造業,,許可 ,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,E,9,,,,b5e39cb8-38d9-48aa-934f-dc7e23050119,,personal,1e59af59-0841-4817-8b4f-f948a1d46a50,2021/12/16,,,
27207,fBiz00001791530000000003,大阪府,高槻市,すし処　つかさ,スシドコロ　ツカサ,① 飲食店営業,すし屋,大阪府高槻市栄町２丁目５－５,ホワイトパレス栄町１０２号,34.8277,135.597933,072-692-5252,,,,,6241,2021/12/27,2021/12/27,2021/12/27,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,すし処　つかさ,072,072-692-5252,,,,大阪府高槻市栄町２丁目５－５,大阪府高槻市栄町２丁目５－５,ホワイトパレス栄町１０２号,158107,27,27207,栄町２,,2021/12/27,2021/12/27,2021/12/27,2027/12/28,,,,,,,,,,,6241,,飲食店営業, すし屋,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,すし処つかさ072-692-525215810727207,0597d731-abaa-4583-bf97-43cedd2a7dc6,,personal,f75823b2-0544-4ca3-9361-a06de849c124,2021/12/27,すし処　つかさ,すし処つかさ,
27207,fBiz00001792370000000001,大阪府,高槻市,まるなか笑店,マルナカショウテン,① 飲食店営業,中華料理店,大阪府高槻市城北町２丁目１４－２７,トモエ城北ビル２階Ｃ号,34.848224,135.622136,072-661-0679,中村泰彦,,,,6242,2021/12/23,2021/12/23,2021/12/23,2027/12/28,,許可,生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,,288,まるなか笑店,072,072-661-0679,,,,大阪府高槻市城北町２丁目１４－２７,大阪府高槻市城北町２丁目１４－２７,トモエ城北ビル２階Ｃ号,158134,27,27207,城北町２,,2021/12/23,2021/12/23,2021/12/23,2027/12/28,,中村泰彦,,,,,,,,,6242,,飲食店営業, 中華料理店,許可、生食用食肉の加工及び調理を禁ずる。／ふぐの処理を禁ずる。,,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,M,76,,,まるなか笑店072-661-067915813427207,0dd39c41-3e40-4956-a419-6962a5d931aa,,personal,81485b5e-31e2-449f-b2cd-97fb815382aa,2021/12/23,まるなか笑店,まるなか笑店,
27207,fBiz00001794160000000001,大阪府,高槻市,森永乳業高槻販売有限会社,モリナガニュウギョウタカツキハンバイ,③ 乳類販売業,,大阪府高槻市深沢町１丁目２７－３,,34.827654,135.634616,072-675-6822,森永牛乳高槻販売有限会社,6120902011449,大阪府高槻市深沢町１丁目２７番３号,,,,,,,,届出,,届出 ,,,288,森永乳業高槻販売有限会社,072,072-675-6822,,,,大阪府高槻市深沢町１丁目２７－３,大阪府高槻市深沢町１丁目２７－３,,158287,27,27207,深沢町１,,,,,,森永牛乳高槻販売有限会社,,,大阪府高槻市深沢町１丁目２７番３号,大阪府高槻市深沢町１丁目２７番３号,,158287,大阪府,高槻市,深沢町１,,,乳類販売業,,届出 ,6120902011449,288_大阪府_高槻市保健所_食品衛生()_2021年12月まで全件_末日,I,58,,,森永乳業高槻販売有限会社072-675-682215828727207,3d59481a-5bab-4816-aaa2-af03ad35daa4,森永牛乳高槻販売有限会社158287,34885a74-f21c-4d15-8042-70e67080fa4b,4cc7e3ce-8522-4307-8014-5de4eac9e2e8,2021/12/01,森永乳業高槻販売有限会社,森永乳業高槻販売有限会社,森永牛乳高槻販売有限会社
