https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,申請区分,,,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,,,業種,その他,,確認番号,,,開業年月日,申請年月日,,許可年月日,許可期間終了日,,,,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,新規,485,,（株）タナベ  寺町工場,糸魚川市寺町１－９－２０,糸魚川市寺町１－９－２０,,025-552-3301,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43352,,0,0,,令和 3年 6月 1日,,,,,,,,,160,（株）タナベ  寺町工場,025,025-552-3301,,,,糸魚川市寺町１－９－２０,新潟県糸魚川市寺町１－９－２０,,87987,15,15216,寺町１,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,株式会社タナベ寺町工場025-552-33018798715216,83c66ba7-6429-4cf3-9d9e-b6950c868a03,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,2bc2ca5a-5530-432a-b238-62b78cd7dfbc,2021/06/01,株式会社タナベ　寺町工場,株式会社タナベ寺町工場,コカ・コーラボトラーズジャパン株式会社
法人,継続,765,,ナルス  能生町店,糸魚川市桜木１,糸魚川市桜木１,,025-566-5533,,株式会社　ナルス,代表取締役　森山　仁,上越市藤巻６番５０号,上越市藤巻６番５０号,,025-524-4121,,,飲食店営業（すし屋）,,,1 - 13,0,0,1996年04月03日,2020年04月27日,2020年05月07日,2020年05月08日,2025年05月31日,,,,,,160,ナルス  能生町店,025,025-566-5533,,,,糸魚川市桜木１,新潟県糸魚川市桜木１,,88074,15,15216,桜木,2020/04/27,1996/04/03,2020/05/08,,2025/05/31,株式会社　ナルス,,025-524-4121,上越市藤巻６番５０号,新潟県上越市藤巻６番５０号,,88780,新潟県,上越市,藤巻,1 - 13,継続,飲食店営業,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,M,76,,,ナルス能生町店025-566-55338807415216,67ad9ab3-b1ab-41b6-baf7-cc78ad811ff9,株式会社ナルス88780,2587b1e2-55c2-478b-93bc-d5ab98d815ef,7ff11671-3337-4b54-a497-212773fb721c,2020/05/08,ナルス　能生町店,ナルス能生町店,株式会社ナルス
法人,新規,481,,サンエー厚田店,糸魚川市大和川三反田１２６８,糸魚川市大和川三反田１２６８,,025-553-1831,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.46546,,0,0,,令和 3年 6月 1日,,,,,,,,,160,サンエー厚田店,025,025-553-1831,,,,糸魚川市大和川三反田１２６８,新潟県糸魚川市大和川三反田１２６８,,88024,15,15216,大和川,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,サンエ厚田店025-553-18318802415216,18d602f0-bd4a-4003-bd6a-0f014c6422d5,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,aa32c668-2e1d-4996-bebd-41c81990643b,2021/06/01,サンエー厚田店,サンエ厚田店,コカ・コーラボトラーズジャパン株式会社
法人,新規,11083,,パチンコ玉三郎　糸魚川店,糸魚川市寺島３－２－４０,糸魚川市寺島３－２－４０,,550-1355,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43361,,0,0,,令和 3年 6月 1日,,,,,,,,,160,パチンコ玉三郎　糸魚川店,025,025-550-1355,,,,糸魚川市寺島３－２－４０,新潟県糸魚川市寺島３－２－４０,,87986,15,15216,寺島３,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,パチンコ玉三郎糸魚川店025-550-13558798615216,7689cc10-4847-4d03-a3c0-d3d22f883c2c,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,b25f9017-341a-4d54-9600-c62fa428930f,2021/06/01,パチンコ玉三郎　糸魚川店,パチンコ玉三郎糸魚川店,コカ・コーラボトラーズジャパン株式会社
法人,新規,10539,株式会社,ハピー奴奈川店,糸魚川市南寺町２－１４－３,糸魚川市南寺町２－１４－３,,025-553-0039,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43337,,0,0,,令和 3年 6月 1日,,,,,,,,,160,ハピー奴奈川店,025,025-553-0039,,,,糸魚川市南寺町２－１４－３,新潟県糸魚川市南寺町２－１４－３,,88045,15,15216,南寺町２,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,ハピ奴奈川店025-553-00398804515216,17f3403e-8b78-46b2-819d-c494ad1649b2,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,d73f02c3-24f6-43d0-b66d-64bdf9332e7b,2021/06/01,ハピー奴奈川店,ハピ奴奈川店,コカ・コーラボトラーズジャパン株式会社
法人,新規,10540,株式会社,ハピー奴奈川店　（従業員食堂）,糸魚川市南寺町２－１４－３,糸魚川市南寺町２－１４－３,,025-553-0039,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43336,,0,0,,令和 3年 6月 1日,,,,,,,,,160,ハピー奴奈川店　（従業員食堂）,025,025-553-0039,,,,糸魚川市南寺町２－１４－３,新潟県糸魚川市南寺町２－１４－３,,88045,15,15216,南寺町２,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,ハピ奴奈川店従業員食堂025-553-00398804515216,ecc92a6e-00b9-40aa-ab0c-0115c7d70793,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,868eac37-4548-4a9a-9e94-3154075b1fb2,2021/06/01,ハピー奴奈川店　（従業員食堂）,ハピ奴奈川店従業員食堂,コカ・コーラボトラーズジャパン株式会社
法人,新規,10680,,フォッサマグナミュージアム,糸魚川市一の宮１３１３,糸魚川市一の宮１３１３,,025-553-1880,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.46515,,0,0,,令和 3年 6月 1日,,,,,,,,,160,フォッサマグナミュージアム,025,025-553-1880,,,,糸魚川市一の宮１３１３,新潟県糸魚川市一ノ宮１３１３,,87925,15,15216,一の宮１,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,フォッサマグナミュジアム025-553-18808792515216,90262c5f-0e24-403c-9d4b-7616e9a29978,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,61c2df89-2cfe-4616-bf18-fec9231b869b,2021/06/01,フォッサマグナミュージアム,フォッサマグナミュジアム,コカ・コーラボトラーズジャパン株式会社
法人,新規,10898,,ふれあいセンタービーチホールまがたま,糸魚川市寺町４－３－１,糸魚川市寺町４－３－１,,025-553-1670,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.46501,,0,0,,令和 3年 6月 1日,,,,,,,,,160,ふれあいセンタービーチホールまがたま,025,025-553-1670,,,,糸魚川市寺町４－３－１,新潟県糸魚川市寺町４－３－１,,87990,15,15216,寺町４,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,ふれあいセンタビチホルまがたま025-553-16708799015216,45abc60b-d6e3-4f83-b6b9-cb25d16307db,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,6e7b08b8-fa7c-4ac4-aa75-408ca35c058b,2021/06/01,ふれあいセンタービーチホールまがたま,ふれあいセンタビチホルまがたま,コカ・コーラボトラーズジャパン株式会社
法人,新規,10023,,マックスバリュー糸魚川店,糸魚川市上刈６－１－３８,糸魚川市上刈６－１－３８,,553-1192,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43374,,0,0,,令和 3年 6月 1日,,,,,,,,,160,マックスバリュー糸魚川店,025,025-553-1192,,,,糸魚川市上刈６－１－３８,新潟県糸魚川市上刈６－１－３８,,87937,15,15216,上刈６,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,マックスバリュ糸魚川店025-553-11928793715216,df6aec13-efca-42fd-acff-082c4dc57d12,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,37827f89-3452-4098-b8b1-15f0b393859f,2021/06/01,マックスバリュー糸魚川店,マックスバリュ糸魚川店,コカ・コーラボトラーズジャパン株式会社
法人,新規,10294,,ミスターパチンコ糸魚川店,糸魚川市大字田伏742-1,糸魚川市大字田伏７４２－１,,025-553-1123,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43380,,0,0,,令和 3年 6月 1日,,,,,,,,,160,ミスターパチンコ糸魚川店,025,025-553-1123,,,,糸魚川市大字田伏７４２－１,新潟県糸魚川市田伏７４２－１,,87975,15,15216,田伏,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,ミスタパチンコ糸魚川店025-553-11238797515216,2cd87e15-620f-45b1-aec7-1dd1ec731d89,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,36313649-91f2-4b7c-9c0e-948c0779b47f,2021/06/01,ミスターパチンコ糸魚川店,ミスタパチンコ糸魚川店,コカ・コーラボトラーズジャパン株式会社
法人,新規,20,,横浜電子精工株式会社,糸魚川市大字須沢５３７,糸魚川市大字須沢５３７,,025-552-3988,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43342,,0,0,,令和 3年 6月 1日,,,,,,,,,160,横浜電子精工株式会社,025,025-552-3988,,,,糸魚川市大字須沢５３７,新潟県糸魚川市須沢５３７,,88079,15,15216,須沢,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,横浜電子精工株式会社025-552-39888807915216,93dd0494-85d0-4465-88b2-c5eadace1b28,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,4f27456f-3cae-4114-88f1-f514cadce62f,2021/06/01,横浜電子精工株式会社,横浜電子精工株式会社,コカ・コーラボトラーズジャパン株式会社
法人,新規,11160,,株式会社　新潟高和,糸魚川市大字大野９１０－１,糸魚川市大字大野９１０－１,,0255-53-1026,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43398,,0,0,,令和 3年 6月 1日,,,,,,,,,160,株式会社　新潟高和,025,0255-53-1026,,,,糸魚川市大字大野９１０－１,新潟県糸魚川市大野９１０－１,,87945,15,15216,大野,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,株式会社新潟高和0255-53-10268794515216,7ccd173f-3c1f-46b2-9048-8fc3330b6a92,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,683a1f7c-87f7-4cba-8da1-9c9bde270858,2021/06/01,株式会社新潟高和,株式会社新潟高和,コカ・コーラボトラーズジャパン株式会社
法人,新規,7,,株式会社　能生町観光物産センター,糸魚川市大字小泊３５９６－２,糸魚川市大字小泊３５９６－２,,,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43360,,0,0,,令和 3年 6月 1日,,,,,,,,,160,株式会社　能生町観光物産センター,025,,,,,糸魚川市大字小泊３５９６－２,新潟県糸魚川市能生小泊３５９６－２,,88099,15,15216,能生小泊,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,株式会社能生町観光物産センタ8809915216,80bd4322-fc43-4bc2-9c66-4055a5b68f10,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,58a0b913-f34e-4a5b-985f-0d0b25557287,2021/06/01,株式会社能生町観光物産センター,株式会社能生町観光物産センタ,コカ・コーラボトラーズジャパン株式会社
法人,新規,10594,,㈱サンエー能生店（店内）,糸魚川市大字能生１８８７－１,糸魚川市大字能生１８８７－１,,025-566-2009,,コカ・コーラボトラーズジャパン株式会社,代表取締役社長　カリン・ドラガン,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,,,,⑤ コップ式自動販売機（自動洗浄・屋内設置）,,No.43386,,0,0,,令和 3年 6月 1日,,,,,,,,,160,㈱サンエー能生店（店内）,025,025-566-2009,,,,糸魚川市大字能生１８８７－１,新潟県糸魚川市能生１８８７－１,,88098,15,15216,能生,2021/06/01,,,,,コカ・コーラボトラーズジャパン株式会社,,,東京都港区赤坂９丁目７番１号,東京都港区赤坂９丁目７番１号,,73054,東京都,港区,赤坂９,,新規,コップ式自動販売機,,,,160_新潟県_糸魚川保健所_食品衛生()_2022年01月まで全件_末日 ,I,61,612,,株式会社サンエ能生店店内025-566-20098809815216,b43d5690-300e-4df2-a8a7-83b67fe02bc2,コカ・コーラボトラーズジャパン株式会社73054,2afb2422-3135-4e72-bdb0-b74328e61866,a4503a62-a56d-4904-bfdb-c33f6d9cb3c8,2021/06/01,株式会社サンエー能生店（店内）,株式会社サンエ能生店店内,コカ・コーラボトラーズジャパン株式会社
