https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,n処理終了,,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他,業種,施設名,施設-住所0,施設-住所1,施設-マンション名,施設-電話番号1,申請者1,申請者2,申請-住所0,申請-住所1,申請-マンション名,申請-電話番号1,開業年月日,許可年月日,確認番号,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
届出,食肉販売業,（有）渡辺体験牧場,川上郡弟子屈町弟子屈原野６４６番地４  ,川上郡弟子屈町弟子屈原野６４６番地４,,015-482-5184,（有）渡辺体験牧場,渡辺隆幸,川上郡弟子屈町弟子屈原野６４６番地４ ,川上郡弟子屈町弟子屈原野６４６番地４,,015-482-5184,,2021.12.1,,,釧路保健所,（有）渡辺体験牧場,015,015-482-5184,,,,川上郡弟子屈町弟子屈原野６４６番地４,北海道川上郡弟子屈町弟子屈原野６４６番地４,,22526,北海道,川上郡弟子屈町,弟子屈原野,,,2021/12/01,,,（有）渡辺体験牧場,渡辺隆幸,015-482-5184,川上郡弟子屈町弟子屈原野６４６番地４,北海道川上郡弟子屈町弟子屈原野６４６番地４,,22526,北海道,川上郡弟子屈町,弟子屈原野,,,食肉販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,有限会社渡辺体験牧場,有限会社渡辺体験牧場,有限会社渡辺体験牧場
届出,コンビニ,セブンイレブン釧路昭和４丁目店,釧路市昭和町４丁目８番２号  ,釧路市昭和町４丁目８番２号, ,0154-53-0036,合同会社Ｃ・Ｖ・Ｓ北海道,住尾盛,釧路市昭和町４丁目８番２号 ,釧路市昭和町４丁目８番２号, ,0154-53-0036,,2021.12.1,,,釧路保健所,セブンイレブン釧路昭和４丁目店,0154,0154-53-0036,,,,釧路市昭和町４丁目８番２号,北海道釧路市昭和町４丁目８番２号, ,9131,北海道,釧路市,昭和町４,,,2021/12/01,,,合同会社Ｃ・Ｖ・Ｓ北海道,住尾盛,0154-53-0036,釧路市昭和町４丁目８番２号,北海道釧路市昭和町４丁目８番２号, ,9131,北海道,釧路市,昭和町４,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン釧路昭和４丁目店,セブンイレブン釧路昭和４丁目店,合同会社Ｃ・Ｖ・Ｓ北海道
届出,コンビニ,セブンイレブン釧路昭和中央３丁目店,釧路市昭和中央３丁目５５番７号  ,釧路市昭和中央３丁目５５番７号, ,0154-51-3872,合同会社Ｃ・Ｖ・Ｓ北海道,住尾盛,釧路市昭和町４丁目８番２号 ,釧路市昭和町４丁目８番２号, ,0154-53-0036,,2021.12.1,,,釧路保健所,セブンイレブン釧路昭和中央３丁目店,0154,0154-51-3872,,,,釧路市昭和中央３丁目５５番７号,北海道釧路市昭和中央３丁目５５番７号, ,9352,北海道,釧路市,昭和中央３,,,2021/12/01,,,合同会社Ｃ・Ｖ・Ｓ北海道,住尾盛,0154-53-0036,釧路市昭和町４丁目８番２号,北海道釧路市昭和町４丁目８番２号, ,9131,北海道,釧路市,昭和町４,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン釧路昭和中央３丁目店,セブンイレブン釧路昭和中央３丁目店,合同会社Ｃ・Ｖ・Ｓ北海道
届出,コンビニ,セブンイレブン釧路鶴見橋店,釧路市愛国西４丁目１番１号  ,釧路市愛国西４丁目１番１号, ,0154-38-7077,合同会社Ｃ・Ｖ・Ｓ北海道,住尾盛,釧路市昭和町４丁目８番２号 ,釧路市昭和町４丁目８番２号, ,0154-53-0036,,2021.12.1,,,釧路保健所,セブンイレブン釧路鶴見橋店,0154,0154-38-7077,,,,釧路市愛国西４丁目１番１号,北海道釧路市愛国西４丁目１番１号, ,9336,北海道,釧路市,愛国西４,,,2021/12/01,,,合同会社Ｃ・Ｖ・Ｓ北海道,住尾盛,0154-53-0036,釧路市昭和町４丁目８番２号,北海道釧路市昭和町４丁目８番２号, ,9131,北海道,釧路市,昭和町４,,,コンビニエンスストア,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,セブンイレブン釧路鶴見橋店,セブンイレブン釧路鶴見橋店,合同会社Ｃ・Ｖ・Ｓ北海道
届出,百貨店、総合スーパー,クリエ食鮮館,根室市大正町1丁目28番地,根室市大正町１丁目２８番地,,,株式会社　クリエ,早川雅史,根室市大正町1丁目28番地,根室市大正町１丁目２８番地,,0153-24-1211,,2021.12.27,,,根室保健所,クリエ食鮮館,0153,,,,,根室市大正町１丁目２８番地,北海道根室市大正町１丁目２８番地,,14948,北海道,根室市,大正町１,,,2021/12/27,,,株式会社　クリエ,早川雅史,0153-24-1211,根室市大正町１丁目２８番地,北海道根室市大正町１丁目２８番地,,14948,北海道,根室市,大正町１,,,百貨店、総合スーパー,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,クリエ食鮮館,クリエ食鮮館,株式会社クリエ
届出,その他の食料・飲料販売業,タイエー根室市役所売店,根室市常盤町2丁目27番地,根室市常盤町２丁目２７番地,,0153-23-6111,株式会社タイエー,田家徹,根室市曙町２丁目２番地,根室市曙町２丁目２番地,,0153-23-3398,,2021.12.27,,,根室保健所,タイエー根室市役所売店,0153,0153-23-6111,,,,根室市常盤町２丁目２７番地,北海道根室市常盤町２丁目２７番地,,14964,北海道,根室市,常盤町２,,,2021/12/27,,,株式会社タイエー,田家徹,0153-23-3398,根室市曙町２丁目２番地,北海道根室市曙町２丁目２番地,,14884,北海道,根室市,曙町２,,,その他の食料品製造・加工業,(包装),届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,製造業,食料品製造業,その他の食料品製造業,,,,,,,,タイエー根室市役所売店,タイエ根室市役所売店,株式会社タイエー
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,スワン４４根室,根室市酪陽１番地,根室市酪陽１番地,,0153-25-3055,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.23,,,根室保健所,スワン４４根室,0153,0153-25-3055,,,,根室市酪陽１番地,北海道根室市酪陽１番地,,15058,北海道,根室市,酪陽,,,2021/12/23,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,スワン４４根室,スワン４４根室,江崎グリコ株式会社
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,パシフィック②,根室市花咲町３－１７,根室市花咲町３－１７,,0153-24-2101,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.23,,,根室保健所,パシフィック②,0153,0153-24-2101,,,,根室市花咲町３－１７,北海道根室市花咲町３－１７,,14988,北海道,根室市,花咲町３,,,2021/12/23,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,パシフィック②,パシフィック②,江崎グリコ株式会社
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,根室市青少年センター,根室市牧の内１４６－１６,根室市牧の内１４６－１６,,0153-23-5982,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.23,,,根室保健所,根室市青少年センター,0153,0153-23-5982,,,,根室市牧の内１４６－１６,北海道根室市牧ノ内１４６－１６,,15033,北海道,根室市,牧の内,,,2021/12/23,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,根室市青少年センター,根室市青少年センタ,江崎グリコ株式会社
届出,⑬ その他の食料・飲料販売業,(有)ワタリ商店,根室市敷島町２丁目２１番地,根室市敷島町２丁目２１番地,,,有限会社　ワタリ商店,曰理美代子,根室市敷島町２丁目２１番地,根室市敷島町２丁目２１番地,,0153-24-4455,,2021.12.23,,,根室保健所,(有)ワタリ商店,0153,,,,,根室市敷島町２丁目２１番地,北海道根室市敷島町２丁目２１番地,,14940,北海道,根室市,敷島町２,,,2021/12/23,,,有限会社　ワタリ商店,曰理美代子,0153-24-4455,根室市敷島町２丁目２１番地,北海道根室市敷島町２丁目２１番地,,14940,北海道,根室市,敷島町２,,,食料品販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,有限会社ワタリ商店,有限会社ワタリ商店,有限会社ワタリ商店
許可,飲食店営業,ビストロ　DO-EN,根室市緑町２丁目４番地,根室市緑町２丁目４番地,,0153-24-4889,佐藤　英治,,,,,,2021.12.22,2021.12.22,191-121,,根室保健所,ビストロ　DO-EN,0153,0153-24-4889,,,,根室市緑町２丁目４番地,北海道根室市緑町２丁目４番地,,15047,北海道,根室市,緑町２,,2021/12/22,2021/12/22,,,,佐藤　英治 ,,,,,,,,,191-121,,飲食店営業,,許可,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ビストロ　ＤＯ－ＥＮ,ビストロＤＯＥＮ,
届出,⑬ その他の食料・飲料販売業,(有限会社）しんぱち佐藤商店,根室市緑町2－14,根室市緑町２－１４,,0153-23-3542,有限会社　しんぱち佐藤商店,小坂井見応,根室市緑町2丁目14番地,根室市緑町２丁目１４番地,,0153-23-3542,,2021.12.22,,,根室保健所,(有限会社）しんぱち佐藤商店,0153,0153-23-3542,,,,根室市緑町２－１４,北海道根室市緑町２－１４,,15047,北海道,根室市,緑町２,,,2021/12/22,,,有限会社　しんぱち佐藤商店,小坂井見応,0153-23-3542,根室市緑町２丁目１４番地,北海道根室市緑町２丁目１４番地,,15047,北海道,根室市,緑町２,,,食料品販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,（有限会社）しんぱち佐藤商店,有限会社しんぱち佐藤商店,有限会社しんぱち佐藤商店
届出,⑬ その他の食料・飲料販売業,新濱商店,根室市落石西９２番地,根室市落石西９２番地,,,新濱百合子,,,,,,,2021.12.22,,,根室保健所,新濱商店,0153,,,,,根室市落石西９２番地,北海道根室市落石西９２番地,,14896,北海道,根室市,落石西,,,2021/12/22,,,,新濱百合子 ,,,,,,,,,,,食料品販売業,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,農業，林業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,新濱商店,新濱商店,
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,自衛隊根室,根室市光洋町４－１５,根室市光洋町４－１５,,0153-24-8004,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.22,,,根室保健所,自衛隊根室,0153,0153-24-8004,,,,根室市光洋町４－１５,北海道根室市光洋町４－１５,,14912,北海道,根室市,光洋町４,,,2021/12/22,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,自衛隊根室,自衛隊根室,江崎グリコ株式会社
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,イオン根室,根室市常盤町３－９,根室市常盤町３－９,,0153-24-6111,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.22,,,根室保健所,イオン根室,0153,0153-24-6111,,,,根室市常盤町３－９,北海道根室市常盤町３－９,,14965,北海道,根室市,常盤町３,,,2021/12/22,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,イオン根室,イオン根室,江崎グリコ株式会社
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,みなと湯,根室市海岸町２丁目６,根室市海岸町２丁目６,,0153-23-4450,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.22,,,根室保健所,みなと湯,0153,0153-23-4450,,,,根室市海岸町２丁目６,北海道根室市海岸町２丁目６,,14901,北海道,根室市,海岸町２,,,2021/12/22,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,みなと湯,みなと湯,江崎グリコ株式会社
届出,⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）,オートバックス根室店,根室市西浜町２丁目１５,根室市西浜町２丁目１５,,0153-22-8668,江崎グリコ株式会社,江崎勝久,大阪市西淀川区歌島4-6-5,大阪市西淀川区歌島４－６－５,,06-6477-8352,,2021.12.22,,,根室保健所,オートバックス根室店,0153,0153-22-8668,,,,根室市西浜町２丁目１５,北海道根室市西浜町２丁目１５,,14974,北海道,根室市,西浜町２,,,2021/12/22,,,江崎グリコ株式会社,江崎勝久,06-6477-8352,大阪市西淀川区歌島４－６－５,大阪府大阪市西淀川区歌島４－６－５,,154669,大阪府,大阪市西淀川区,歌島４,,,コップ式自動販売機,,届出,,008-030_北海道_保健所_食品衛生()_2021年12月_末日,卸売業，小売業,無店舗小売業,自動販売機による小売業,,,,,,,,オートバックス根室店,オトバックス根室店,江崎グリコ株式会社
